[20251218 08:14:38][root/amd][pre_trainer][ip-10.21.9.25][rank-0/8][WARNING] [trainer.py:485]: MegatronTrainer: monkey patch TopKRouter...
[20251218 08:14:38][root/amd][pre_trainer][ip-10.21.9.25][rank-0/8][INFO ] [-----import_utils.py:30] : [Primus][MegatronCompat] Loaded gpt_builder from gpt_builders
[20251218 08:14:38][root/amd][pre_trainer][ip-10.21.9.25][rank-0/8][INFO ] [---------trainer.py:702] : -run initialize_megatron...
[20251218 08:14:38][root/amd][pre_trainer][ip-10.21.9.25][rank-0/8][INFO ] [--------trainer.py:1158] : -load:              None
[20251218 08:14:38][root/amd][pre_trainer][ip-10.21.9.25][rank-0/8][INFO ] [--------trainer.py:1159] : -use_checkpoint_args:False
[20251218 08:14:38][root/amd][pre_trainer][ip-10.21.9.25][rank-0/8][DEBUG] [-------arguments.py:416] : using world size: 8, data-parallel size: 8, context-parallel size: 1, hierarchical context-parallel sizes: None, tensor-model-parallel size: 1, pipeline-model-parallel size: 1
[20251218 08:14:38][root/amd][pre_trainer][ip-10.21.9.25][rank-0/8][DEBUG] [-------arguments.py:598] : Number of virtual stages per pipeline stage: None
[20251218 08:14:38][root/amd][pre_trainer][ip-10.21.9.25][rank-0/8][DEBUG] [-------arguments.py:722] : accumulate and all-reduce gradients in fp32 for bfloat16 data type.
[20251218 08:14:38][root/amd][pre_trainer][ip-10.21.9.25][rank-0/8][DEBUG] [-------arguments.py:733] : using torch.bfloat16 for parameters ...
[20251218 08:14:38][root/amd][pre_trainer][ip-10.21.9.25][rank-0/8][DEBUG] [------arguments.py:1191] : ------------------------ arguments ------------------------
[20251218 08:14:38][root/amd][pre_trainer][ip-10.21.9.25][rank-0/8][DEBUG] [------arguments.py:1198] :   account_for_embedding_in_pipeline_split ......... False
[20251218 08:14:38][root/amd][pre_trainer][ip-10.21.9.25][rank-0/8][DEBUG] [------arguments.py:1198] :   account_for_loss_in_pipeline_split .............. False
[20251218 08:14:38][root/amd][pre_trainer][ip-10.21.9.25][rank-0/8][DEBUG] [------arguments.py:1198] :   accumulate_allreduce_grads_in_fp32 .............. True
[20251218 08:14:38][root/amd][pre_trainer][ip-10.21.9.25][rank-0/8][DEBUG] [------arguments.py:1198] :   adam_beta1 ...................................... 0.9
[20251218 08:14:38][root/amd][pre_trainer][ip-10.21.9.25][rank-0/8][DEBUG] [------arguments.py:1198] :   adam_beta2 ...................................... 0.95
[20251218 08:14:38][root/amd][pre_trainer][ip-10.21.9.25][rank-0/8][DEBUG] [------arguments.py:1198] :   adam_eps ........................................ 1e-08
[20251218 08:14:38][root/amd][pre_trainer][ip-10.21.9.25][rank-0/8][DEBUG] [------arguments.py:1198] :   add_bias_linear ................................. False
[20251218 08:14:38][root/amd][pre_trainer][ip-10.21.9.25][rank-0/8][DEBUG] [------arguments.py:1198] :   add_position_embedding .......................... False
[20251218 08:14:38][root/amd][pre_trainer][ip-10.21.9.25][rank-0/8][DEBUG] [------arguments.py:1198] :   add_qkv_bias .................................... False
[20251218 08:14:38][root/amd][pre_trainer][ip-10.21.9.25][rank-0/8][DEBUG] [------arguments.py:1198] :   adlr_autoresume ................................. False
[20251218 08:14:38][root/amd][pre_trainer][ip-10.21.9.25][rank-0/8][DEBUG] [------arguments.py:1198] :   adlr_autoresume_interval ........................ 1000
[20251218 08:14:38][root/amd][pre_trainer][ip-10.21.9.25][rank-0/8][DEBUG] [------arguments.py:1198] :   align_grad_reduce ............................... True
[20251218 08:14:38][root/amd][pre_trainer][ip-10.21.9.25][rank-0/8][DEBUG] [------arguments.py:1198] :   align_param_gather .............................. False
[20251218 08:14:38][root/amd][pre_trainer][ip-10.21.9.25][rank-0/8][DEBUG] [------arguments.py:1198] :   allow_padding_num_layers ........................ True
[20251218 08:14:38][root/amd][pre_trainer][ip-10.21.9.25][rank-0/8][DEBUG] [------arguments.py:1198] :   app_tag_run_name ................................ None
[20251218 08:14:38][root/amd][pre_trainer][ip-10.21.9.25][rank-0/8][DEBUG] [------arguments.py:1198] :   app_tag_run_version ............................. 0.0.0
[20251218 08:14:38][root/amd][pre_trainer][ip-10.21.9.25][rank-0/8][DEBUG] [------arguments.py:1198] :   apply_layernorm_1p .............................. False
[20251218 08:14:38][root/amd][pre_trainer][ip-10.21.9.25][rank-0/8][DEBUG] [------arguments.py:1198] :   apply_query_key_layer_scaling ................... False
[20251218 08:14:38][root/amd][pre_trainer][ip-10.21.9.25][rank-0/8][DEBUG] [------arguments.py:1198] :   apply_residual_connection_post_layernorm ........ False
[20251218 08:14:38][root/amd][pre_trainer][ip-10.21.9.25][rank-0/8][DEBUG] [------arguments.py:1198] :   apply_rope_fusion ............................... True
[20251218 08:14:38][root/amd][pre_trainer][ip-10.21.9.25][rank-0/8][DEBUG] [------arguments.py:1198] :   async_save ...................................... None
[20251218 08:14:38][root/amd][pre_trainer][ip-10.21.9.25][rank-0/8][DEBUG] [------arguments.py:1198] :   async_tensor_model_parallel_allreduce ........... True
[20251218 08:14:38][root/amd][pre_trainer][ip-10.21.9.25][rank-0/8][DEBUG] [------arguments.py:1198] :   attention_backend ............................... auto
[20251218 08:14:38][root/amd][pre_trainer][ip-10.21.9.25][rank-0/8][DEBUG] [------arguments.py:1198] :   attention_dropout ............................... 0.0
[20251218 08:14:38][root/amd][pre_trainer][ip-10.21.9.25][rank-0/8][DEBUG] [------arguments.py:1198] :   attention_softmax_in_fp32 ....................... True
[20251218 08:14:38][root/amd][pre_trainer][ip-10.21.9.25][rank-0/8][DEBUG] [------arguments.py:1198] :   attn_logit_softcapping .......................... None
[20251218 08:14:38][root/amd][pre_trainer][ip-10.21.9.25][rank-0/8][DEBUG] [------arguments.py:1198] :   auto_continue_train ............................. False
[20251218 08:14:38][root/amd][pre_trainer][ip-10.21.9.25][rank-0/8][DEBUG] [------arguments.py:1198] :   auto_detect_ckpt_format ......................... False
[20251218 08:14:38][root/amd][pre_trainer][ip-10.21.9.25][rank-0/8][DEBUG] [------arguments.py:1198] :   auto_offload_time ............................... True
[20251218 08:14:38][root/amd][pre_trainer][ip-10.21.9.25][rank-0/8][DEBUG] [------arguments.py:1198] :   barrier_with_L1_time ............................ True
[20251218 08:14:38][root/amd][pre_trainer][ip-10.21.9.25][rank-0/8][DEBUG] [------arguments.py:1198] :   bert_binary_head ................................ True
[20251218 08:14:38][root/amd][pre_trainer][ip-10.21.9.25][rank-0/8][DEBUG] [------arguments.py:1198] :   bert_embedder_type .............................. megatron
[20251218 08:14:38][root/amd][pre_trainer][ip-10.21.9.25][rank-0/8][DEBUG] [------arguments.py:1198] :   bert_load ....................................... None
[20251218 08:14:38][root/amd][pre_trainer][ip-10.21.9.25][rank-0/8][DEBUG] [------arguments.py:1198] :   bf16 ............................................ True
[20251218 08:14:38][root/amd][pre_trainer][ip-10.21.9.25][rank-0/8][DEBUG] [------arguments.py:1198] :   bias_dropout_fusion ............................. True
[20251218 08:14:38][root/amd][pre_trainer][ip-10.21.9.25][rank-0/8][DEBUG] [------arguments.py:1198] :   bias_gelu_fusion ................................ False
[20251218 08:14:38][root/amd][pre_trainer][ip-10.21.9.25][rank-0/8][DEBUG] [------arguments.py:1198] :   bias_swiglu_fusion .............................. True
[20251218 08:14:38][root/amd][pre_trainer][ip-10.21.9.25][rank-0/8][DEBUG] [------arguments.py:1198] :   biencoder_projection_dim ........................ 0
[20251218 08:14:38][root/amd][pre_trainer][ip-10.21.9.25][rank-0/8][DEBUG] [------arguments.py:1198] :   biencoder_shared_query_context_model ............ False
[20251218 08:14:38][root/amd][pre_trainer][ip-10.21.9.25][rank-0/8][DEBUG] [------arguments.py:1198] :   block_data_path ................................. None
[20251218 08:14:38][root/amd][pre_trainer][ip-10.21.9.25][rank-0/8][DEBUG] [------arguments.py:1198] :   calc_ft_timeouts ................................ False
[20251218 08:14:38][root/amd][pre_trainer][ip-10.21.9.25][rank-0/8][DEBUG] [------arguments.py:1198] :   calculate_per_token_loss ........................ False
[20251218 08:14:38][root/amd][pre_trainer][ip-10.21.9.25][rank-0/8][DEBUG] [------arguments.py:1198] :   check_for_large_grads ........................... False
[20251218 08:14:38][root/amd][pre_trainer][ip-10.21.9.25][rank-0/8][DEBUG] [------arguments.py:1198] :   check_for_nan_in_loss_and_grad .................. True
[20251218 08:14:38][root/amd][pre_trainer][ip-10.21.9.25][rank-0/8][DEBUG] [------arguments.py:1198] :   check_for_spiky_loss ............................ False
[20251218 08:14:38][root/amd][pre_trainer][ip-10.21.9.25][rank-0/8][DEBUG] [------arguments.py:1198] :   check_weight_hash_across_dp_replicas_interval ... None
[20251218 08:14:38][root/amd][pre_trainer][ip-10.21.9.25][rank-0/8][DEBUG] [------arguments.py:1198] :   ckpt_assume_constant_structure .................. False
[20251218 08:14:38][root/amd][pre_trainer][ip-10.21.9.25][rank-0/8][DEBUG] [------arguments.py:1198] :   ckpt_convert_format ............................. None
[20251218 08:14:38][root/amd][pre_trainer][ip-10.21.9.25][rank-0/8][DEBUG] [------arguments.py:1198] :   ckpt_convert_save ............................... None
[20251218 08:14:38][root/amd][pre_trainer][ip-10.21.9.25][rank-0/8][DEBUG] [------arguments.py:1198] :   ckpt_convert_update_legacy_dist_opt_format ...... False
[20251218 08:14:38][root/amd][pre_trainer][ip-10.21.9.25][rank-0/8][DEBUG] [------arguments.py:1198] :   ckpt_format ..................................... torch
[20251218 08:14:38][root/amd][pre_trainer][ip-10.21.9.25][rank-0/8][DEBUG] [------arguments.py:1198] :   ckpt_fully_parallel_load ........................ False
[20251218 08:14:38][root/amd][pre_trainer][ip-10.21.9.25][rank-0/8][DEBUG] [------arguments.py:1198] :   ckpt_fully_parallel_save ........................ True
[20251218 08:14:38][root/amd][pre_trainer][ip-10.21.9.25][rank-0/8][DEBUG] [------arguments.py:1198] :   ckpt_fully_parallel_save_deprecated ............. False
[20251218 08:14:38][root/amd][pre_trainer][ip-10.21.9.25][rank-0/8][DEBUG] [------arguments.py:1198] :   ckpt_step ....................................... None
[20251218 08:14:38][root/amd][pre_trainer][ip-10.21.9.25][rank-0/8][DEBUG] [------arguments.py:1198] :   classes_fraction ................................ 1.0
[20251218 08:14:38][root/amd][pre_trainer][ip-10.21.9.25][rank-0/8][DEBUG] [------arguments.py:1198] :   clip_grad ....................................... 1.0
[20251218 08:14:38][root/amd][pre_trainer][ip-10.21.9.25][rank-0/8][DEBUG] [------arguments.py:1198] :   clone_scatter_output_in_embedding ............... True
[20251218 08:14:38][root/amd][pre_trainer][ip-10.21.9.25][rank-0/8][DEBUG] [------arguments.py:1198] :   config_logger_dir ............................... 
[20251218 08:14:38][root/amd][pre_trainer][ip-10.21.9.25][rank-0/8][DEBUG] [------arguments.py:1198] :   consumed_train_samples .......................... 0
[20251218 08:14:38][root/amd][pre_trainer][ip-10.21.9.25][rank-0/8][DEBUG] [------arguments.py:1198] :   consumed_valid_samples .......................... 0
[20251218 08:14:38][root/amd][pre_trainer][ip-10.21.9.25][rank-0/8][DEBUG] [------arguments.py:1198] :   context_parallel_size ........................... 1
[20251218 08:14:38][root/amd][pre_trainer][ip-10.21.9.25][rank-0/8][DEBUG] [------arguments.py:1198] :   cp_comm_type .................................... p2p
[20251218 08:14:38][root/amd][pre_trainer][ip-10.21.9.25][rank-0/8][DEBUG] [------arguments.py:1198] :   cpu_offload ..................................... False
[20251218 08:14:38][root/amd][pre_trainer][ip-10.21.9.25][rank-0/8][DEBUG] [------arguments.py:1198] :   create_attention_mask_in_dataloader ............. True
[20251218 08:14:38][root/amd][pre_trainer][ip-10.21.9.25][rank-0/8][DEBUG] [------arguments.py:1198] :   cross_entropy_fusion_impl ....................... native
[20251218 08:14:38][root/amd][pre_trainer][ip-10.21.9.25][rank-0/8][DEBUG] [------arguments.py:1198] :   cross_entropy_loss_fusion ....................... False
[20251218 08:14:38][root/amd][pre_trainer][ip-10.21.9.25][rank-0/8][DEBUG] [------arguments.py:1198] :   cuda_graph_scope ................................ full
[20251218 08:14:38][root/amd][pre_trainer][ip-10.21.9.25][rank-0/8][DEBUG] [------arguments.py:1198] :   cuda_graph_warmup_steps ......................... 3
[20251218 08:14:38][root/amd][pre_trainer][ip-10.21.9.25][rank-0/8][DEBUG] [------arguments.py:1198] :   data_args_path .................................. None
[20251218 08:14:38][root/amd][pre_trainer][ip-10.21.9.25][rank-0/8][DEBUG] [------arguments.py:1198] :   data_cache_path ................................. None
[20251218 08:14:38][root/amd][pre_trainer][ip-10.21.9.25][rank-0/8][DEBUG] [------arguments.py:1198] :   data_parallel_random_init ....................... False
[20251218 08:14:38][root/amd][pre_trainer][ip-10.21.9.25][rank-0/8][DEBUG] [------arguments.py:1198] :   data_parallel_sharding_strategy ................. no_shard
[20251218 08:14:38][root/amd][pre_trainer][ip-10.21.9.25][rank-0/8][DEBUG] [------arguments.py:1198] :   data_parallel_size .............................. 8
[20251218 08:14:38][root/amd][pre_trainer][ip-10.21.9.25][rank-0/8][DEBUG] [------arguments.py:1198] :   data_path ....................................... None
[20251218 08:14:38][root/amd][pre_trainer][ip-10.21.9.25][rank-0/8][DEBUG] [------arguments.py:1198] :   data_per_class_fraction ......................... 1.0
[20251218 08:14:38][root/amd][pre_trainer][ip-10.21.9.25][rank-0/8][DEBUG] [------arguments.py:1198] :   data_sharding ................................... True
[20251218 08:14:38][root/amd][pre_trainer][ip-10.21.9.25][rank-0/8][DEBUG] [------arguments.py:1198] :   dataloader_type ................................. cyclic
[20251218 08:14:38][root/amd][pre_trainer][ip-10.21.9.25][rank-0/8][DEBUG] [------arguments.py:1198] :   ddp_average_in_collective ....................... False
[20251218 08:14:38][root/amd][pre_trainer][ip-10.21.9.25][rank-0/8][DEBUG] [------arguments.py:1198] :   ddp_bucket_size ................................. None
[20251218 08:14:38][root/amd][pre_trainer][ip-10.21.9.25][rank-0/8][DEBUG] [------arguments.py:1198] :   ddp_num_buckets ................................. None
[20251218 08:14:38][root/amd][pre_trainer][ip-10.21.9.25][rank-0/8][DEBUG] [------arguments.py:1198] :   ddp_pad_buckets_for_high_nccl_busbw ............. False
[20251218 08:14:38][root/amd][pre_trainer][ip-10.21.9.25][rank-0/8][DEBUG] [------arguments.py:1198] :   debug_scheduler_table ........................... False
[20251218 08:14:38][root/amd][pre_trainer][ip-10.21.9.25][rank-0/8][DEBUG] [------arguments.py:1198] :   decoder_first_pipeline_num_layers ............... None
[20251218 08:14:38][root/amd][pre_trainer][ip-10.21.9.25][rank-0/8][DEBUG] [------arguments.py:1198] :   decoder_last_pipeline_num_layers ................ None
[20251218 08:14:38][root/amd][pre_trainer][ip-10.21.9.25][rank-0/8][DEBUG] [------arguments.py:1198] :   decoder_num_layers .............................. None
[20251218 08:14:38][root/amd][pre_trainer][ip-10.21.9.25][rank-0/8][DEBUG] [------arguments.py:1198] :   decoder_pipeline_manual_split_list .............. None
[20251218 08:14:38][root/amd][pre_trainer][ip-10.21.9.25][rank-0/8][DEBUG] [------arguments.py:1198] :   decoder_seq_length .............................. None
[20251218 08:14:38][root/amd][pre_trainer][ip-10.21.9.25][rank-0/8][DEBUG] [------arguments.py:1198] :   decoupled_lr .................................... None
[20251218 08:14:38][root/amd][pre_trainer][ip-10.21.9.25][rank-0/8][DEBUG] [------arguments.py:1198] :   decoupled_min_lr ................................ None
[20251218 08:14:38][root/amd][pre_trainer][ip-10.21.9.25][rank-0/8][DEBUG] [------arguments.py:1198] :   decrease_batch_size_if_needed ................... False
[20251218 08:14:38][root/amd][pre_trainer][ip-10.21.9.25][rank-0/8][DEBUG] [------arguments.py:1198] :   defer_embedding_wgrad_compute ................... False
[20251218 08:14:38][root/amd][pre_trainer][ip-10.21.9.25][rank-0/8][DEBUG] [------arguments.py:1198] :   delay_wgrad_compute ............................. False
[20251218 08:14:38][root/amd][pre_trainer][ip-10.21.9.25][rank-0/8][DEBUG] [------arguments.py:1198] :   deprecated_use_mcore_models ..................... False
[20251218 08:14:38][root/amd][pre_trainer][ip-10.21.9.25][rank-0/8][DEBUG] [------arguments.py:1198] :   deterministic_mode .............................. False
[20251218 08:14:38][root/amd][pre_trainer][ip-10.21.9.25][rank-0/8][DEBUG] [------arguments.py:1198] :   dino_bottleneck_size ............................ 256
[20251218 08:14:38][root/amd][pre_trainer][ip-10.21.9.25][rank-0/8][DEBUG] [------arguments.py:1198] :   dino_freeze_last_layer .......................... 1
[20251218 08:14:38][root/amd][pre_trainer][ip-10.21.9.25][rank-0/8][DEBUG] [------arguments.py:1198] :   dino_head_hidden_size ........................... 2048
[20251218 08:14:38][root/amd][pre_trainer][ip-10.21.9.25][rank-0/8][DEBUG] [------arguments.py:1198] :   dino_local_crops_number ......................... 10
[20251218 08:14:38][root/amd][pre_trainer][ip-10.21.9.25][rank-0/8][DEBUG] [------arguments.py:1198] :   dino_local_img_size ............................. 96
[20251218 08:14:38][root/amd][pre_trainer][ip-10.21.9.25][rank-0/8][DEBUG] [------arguments.py:1198] :   dino_norm_last_layer ............................ False
[20251218 08:14:38][root/amd][pre_trainer][ip-10.21.9.25][rank-0/8][DEBUG] [------arguments.py:1198] :   dino_teacher_temp ............................... 0.07
[20251218 08:14:38][root/amd][pre_trainer][ip-10.21.9.25][rank-0/8][DEBUG] [------arguments.py:1198] :   dino_warmup_teacher_temp ........................ 0.04
[20251218 08:14:38][root/amd][pre_trainer][ip-10.21.9.25][rank-0/8][DEBUG] [------arguments.py:1198] :   dino_warmup_teacher_temp_epochs ................. 30
[20251218 08:14:38][root/amd][pre_trainer][ip-10.21.9.25][rank-0/8][DEBUG] [------arguments.py:1198] :   disable_compile_dependencies .................... True
[20251218 08:14:38][root/amd][pre_trainer][ip-10.21.9.25][rank-0/8][DEBUG] [------arguments.py:1198] :   disable_last_saving ............................. True
[20251218 08:14:38][root/amd][pre_trainer][ip-10.21.9.25][rank-0/8][DEBUG] [------arguments.py:1198] :   disable_mamba_mem_eff_path ...................... False
[20251218 08:14:38][root/amd][pre_trainer][ip-10.21.9.25][rank-0/8][DEBUG] [------arguments.py:1198] :   disable_mlflow .................................. True
[20251218 08:14:38][root/amd][pre_trainer][ip-10.21.9.25][rank-0/8][DEBUG] [------arguments.py:1198] :   disable_primus_topk_router ...................... False
[20251218 08:14:38][root/amd][pre_trainer][ip-10.21.9.25][rank-0/8][DEBUG] [------arguments.py:1198] :   disable_profiler_activity_cpu ................... False
[20251218 08:14:38][root/amd][pre_trainer][ip-10.21.9.25][rank-0/8][DEBUG] [------arguments.py:1198] :   disable_straggler_on_startup .................... False
[20251218 08:14:38][root/amd][pre_trainer][ip-10.21.9.25][rank-0/8][DEBUG] [------arguments.py:1198] :   disable_tensorboard ............................. True
[20251218 08:14:38][root/amd][pre_trainer][ip-10.21.9.25][rank-0/8][DEBUG] [------arguments.py:1198] :   disable_wandb ................................... True
[20251218 08:14:38][root/amd][pre_trainer][ip-10.21.9.25][rank-0/8][DEBUG] [------arguments.py:1198] :   dist_ckpt_format_deprecated ..................... None
[20251218 08:14:38][root/amd][pre_trainer][ip-10.21.9.25][rank-0/8][DEBUG] [------arguments.py:1198] :   dist_ckpt_optim_fully_reshardable ............... None
[20251218 08:14:38][root/amd][pre_trainer][ip-10.21.9.25][rank-0/8][DEBUG] [------arguments.py:1198] :   dist_ckpt_save_pre_mcore_014 .................... None
[20251218 08:14:38][root/amd][pre_trainer][ip-10.21.9.25][rank-0/8][DEBUG] [------arguments.py:1198] :   dist_ckpt_strictness ............................ assume_ok_unexpected
[20251218 08:14:38][root/amd][pre_trainer][ip-10.21.9.25][rank-0/8][DEBUG] [------arguments.py:1198] :   distribute_saved_activations .................... False
[20251218 08:14:38][root/amd][pre_trainer][ip-10.21.9.25][rank-0/8][DEBUG] [------arguments.py:1198] :   distributed_backend ............................. nccl
[20251218 08:14:38][root/amd][pre_trainer][ip-10.21.9.25][rank-0/8][DEBUG] [------arguments.py:1198] :   distributed_timeout_minutes ..................... 60
[20251218 08:14:38][root/amd][pre_trainer][ip-10.21.9.25][rank-0/8][DEBUG] [------arguments.py:1198] :   dump_pp_data .................................... False
[20251218 08:14:38][root/amd][pre_trainer][ip-10.21.9.25][rank-0/8][DEBUG] [------arguments.py:1198] :   embedding_path .................................. None
[20251218 08:14:38][root/amd][pre_trainer][ip-10.21.9.25][rank-0/8][DEBUG] [------arguments.py:1198] :   empty_unused_memory_level ....................... 0
[20251218 08:14:38][root/amd][pre_trainer][ip-10.21.9.25][rank-0/8][DEBUG] [------arguments.py:1198] :   enable_1f1b_v ................................... False
[20251218 08:14:38][root/amd][pre_trainer][ip-10.21.9.25][rank-0/8][DEBUG] [------arguments.py:1198] :   enable_cuda_graph ............................... False
[20251218 08:14:38][root/amd][pre_trainer][ip-10.21.9.25][rank-0/8][DEBUG] [------arguments.py:1198] :   enable_exactly_numeric_match .................... True
[20251218 08:14:38][root/amd][pre_trainer][ip-10.21.9.25][rank-0/8][DEBUG] [------arguments.py:1198] :   enable_experimental ............................. False
[20251218 08:14:38][root/amd][pre_trainer][ip-10.21.9.25][rank-0/8][DEBUG] [------arguments.py:1198] :   enable_ft_package ............................... False
[20251218 08:14:38][root/amd][pre_trainer][ip-10.21.9.25][rank-0/8][DEBUG] [------arguments.py:1198] :   enable_gloo_process_groups ...................... True
[20251218 08:14:38][root/amd][pre_trainer][ip-10.21.9.25][rank-0/8][DEBUG] [------arguments.py:1198] :   enable_one_logger ............................... True
[20251218 08:14:38][root/amd][pre_trainer][ip-10.21.9.25][rank-0/8][DEBUG] [------arguments.py:1198] :   enable_optimizer_post_validation ................ False
[20251218 08:14:38][root/amd][pre_trainer][ip-10.21.9.25][rank-0/8][DEBUG] [------arguments.py:1198] :   enable_primus_turbo ............................. True
[20251218 08:14:38][root/amd][pre_trainer][ip-10.21.9.25][rank-0/8][DEBUG] [------arguments.py:1198] :   enable_turbo_attention_float8 ................... False
[20251218 08:14:38][root/amd][pre_trainer][ip-10.21.9.25][rank-0/8][DEBUG] [------arguments.py:1198] :   enable_zb_runtime ............................... True
[20251218 08:14:38][root/amd][pre_trainer][ip-10.21.9.25][rank-0/8][DEBUG] [------arguments.py:1198] :   enable_zero_bubble .............................. True
[20251218 08:14:38][root/amd][pre_trainer][ip-10.21.9.25][rank-0/8][DEBUG] [------arguments.py:1198] :   encoder_num_layers .............................. 32
[20251218 08:14:38][root/amd][pre_trainer][ip-10.21.9.25][rank-0/8][DEBUG] [------arguments.py:1198] :   encoder_pipeline_model_parallel_size ............ 0
[20251218 08:14:38][root/amd][pre_trainer][ip-10.21.9.25][rank-0/8][DEBUG] [------arguments.py:1198] :   encoder_seq_length .............................. 8192
[20251218 08:14:38][root/amd][pre_trainer][ip-10.21.9.25][rank-0/8][DEBUG] [------arguments.py:1198] :   encoder_tensor_model_parallel_size .............. 0
[20251218 08:14:38][root/amd][pre_trainer][ip-10.21.9.25][rank-0/8][DEBUG] [------arguments.py:1198] :   end_weight_decay ................................ 0.1
[20251218 08:14:38][root/amd][pre_trainer][ip-10.21.9.25][rank-0/8][DEBUG] [------arguments.py:1198] :   eod_mask_loss ................................... True
[20251218 08:14:38][root/amd][pre_trainer][ip-10.21.9.25][rank-0/8][DEBUG] [------arguments.py:1198] :   error_injection_rate ............................ 0
[20251218 08:14:38][root/amd][pre_trainer][ip-10.21.9.25][rank-0/8][DEBUG] [------arguments.py:1198] :   error_injection_type ............................ transient_error
[20251218 08:14:38][root/amd][pre_trainer][ip-10.21.9.25][rank-0/8][DEBUG] [------arguments.py:1198] :   eval_interval ................................... 1000
[20251218 08:14:38][root/amd][pre_trainer][ip-10.21.9.25][rank-0/8][DEBUG] [------arguments.py:1198] :   eval_iters ...................................... 0
[20251218 08:14:38][root/amd][pre_trainer][ip-10.21.9.25][rank-0/8][DEBUG] [------arguments.py:1198] :   evidence_data_path .............................. None
[20251218 08:14:38][root/amd][pre_trainer][ip-10.21.9.25][rank-0/8][DEBUG] [------arguments.py:1198] :   exit_duration_in_mins ........................... None
[20251218 08:14:38][root/amd][pre_trainer][ip-10.21.9.25][rank-0/8][DEBUG] [------arguments.py:1198] :   exit_interval ................................... None
[20251218 08:14:38][root/amd][pre_trainer][ip-10.21.9.25][rank-0/8][DEBUG] [------arguments.py:1198] :   exit_on_missing_checkpoint ...................... True
[20251218 08:14:38][root/amd][pre_trainer][ip-10.21.9.25][rank-0/8][DEBUG] [------arguments.py:1198] :   exit_signal_handler ............................. False
